date,rainfall_mm,lga,temp_celsius
2021-04-25,4.617066383361816,Ilorin_West,29.366513824462913
2021-04-26,2.395625114440918,Ilorin_West,30.14476102193197
2021-04-27,2.395625114440918,Ilorin_West,29.916658020019554
2021-04-28,4.791250228881836,Ilorin_West,29.27993736267092
2021-04-29,0.0,Ilorin_West,29.858757909139
2021-04-30,0.0,Ilorin_West,29.712742106119833
2021-05-01,0.0,Ilorin_West,30.27649332682296
2021-05-02,0.0,Ilorin_West,30.277906672159872
2021-05-03,0.0,Ilorin_West,28.465142822265648
2021-05-04,14.88050365447998,Ilorin_West,28.802410380045615
2021-05-05,0.0,Ilorin_West,29.149958546956384
2021-05-06,11.22567367553711,Ilorin_West,28.99053535461428
2021-05-07,16.838512420654297,Ilorin_West,27.586321131388388
2021-05-08,0.0,Ilorin_West,28.16765619913741
2021-05-09,11.22567367553711,Ilorin_West,26.77481867472335
2021-05-10,0.0,Ilorin_West,27.339369074503622
2021-05-11,0.0,Ilorin_West,28.938718414306663
2021-05-12,0.0,Ilorin_West,28.779794947306357
2021-05-13,0.0,Ilorin_West,28.349130884806357
2021-05-14,0.0,Ilorin_West,29.04275792439779
2021-05-15,9.974529266357422,Ilorin_West,28.83089154561361
2021-05-16,0.0,Ilorin_West,29.01666666666671
2021-05-17,7.326220512390137,Ilorin_West,28.663826243082724
2021-05-18,7.326220512390137,Ilorin_West,28.536601638793968
2021-05-19,7.326220512390137,Ilorin_West,29.241083399454794
2021-05-20,3.6631102561950684,Ilorin_West,28.094368235270224
2021-05-21,0.0,Ilorin_West,28.736933644612634
2021-05-22,12.258031845092773,Ilorin_West,27.238373057047568
2021-05-23,0.0,Ilorin_West,28.494071578979515
2021-05-24,0.0,Ilorin_West,29.315514500935876
2021-05-25,0.0,Ilorin_West,29.122383371988974
2021-05-26,0.0,Ilorin_West,29.24624150594076
2021-05-27,0.0,Ilorin_West,29.08328781127932
2021-05-28,6.0012054443359375,Ilorin_West,29.162327067057333
2021-05-29,6.0012054443359375,Ilorin_West,28.813057200113974
2021-05-30,6.0012054443359375,Ilorin_West,28.714811579386435
2021-05-31,6.0012054443359375,Ilorin_West,29.14159228007003
2021-06-01,19.432666778564453,Ilorin_West,28.491077677408896
2021-06-02,0.0,Ilorin_West,28.843571599324548
2021-06-03,0.0,Ilorin_West,29.51703478495284
2021-06-04,19.432666778564453,Ilorin_West,27.188872273763025
2021-06-05,6.477556228637695,Ilorin_West,26.67979520161947
2021-06-06,0.0,Ilorin_West,27.41387011210128
2021-06-07,0.0,Ilorin_West,28.15603853861495
2021-06-08,19.514005661010742,Ilorin_West,28.64762649536135
2021-06-09,0.0,Ilorin_West,27.28247985839846
2021-06-10,0.0,Ilorin_West,28.272158559163415
2021-06-11,0.0,Ilorin_West,27.741901016235374
2021-06-12,7.284416198730469,Ilorin_West,28.19220886230471
2021-06-13,0.0,Ilorin_West,28.133410390218103
2021-06-14,0.0,Ilorin_West,28.02800585428878
2021-06-15,14.568832397460938,Ilorin_West,27.481628036499046
2021-06-16,3.30614972114563,Ilorin_West,26.367365137736044
2021-06-17,0.0,Ilorin_West,26.845814641316736
2021-06-18,0.0,Ilorin_West,27.55588811238607
2021-06-19,0.0,Ilorin_West,27.240705744425497
2021-06-20,16.53074836730957,Ilorin_West,24.558189646403036
2021-06-21,5.717008590698242,Ilorin_West,25.41242116292318
2021-06-22,17.151025772094727,Ilorin_West,25.266142781575525
2021-06-23,11.434017181396484,Ilorin_West,25.234725570678734
2021-06-24,0.0,Ilorin_West,26.397353108723962
2021-06-25,0.0,Ilorin_West,26.762136077880882
2021-06-26,10.60788631439209,Ilorin_West,24.978803888956747
2021-06-27,0.0,Ilorin_West,26.392713801066122
2021-06-28,7.071924686431885,Ilorin_West,26.448117828369163
2021-06-29,0.0,Ilorin_West,25.796291605631552
2021-06-30,7.071924686431885,Ilorin_West,26.17315508524581
2021-07-01,4.169426918029785,Ilorin_West,25.736622746785486
2021-07-02,0.0,Ilorin_West,26.320378239949548
2021-07-03,8.33885383605957,Ilorin_West,25.542329406738304
2021-07-04,0.0,Ilorin_West,25.586209233601892
2021-07-05,0.0,Ilorin_West,26.807259496053064
2021-07-06,10.059588432312012,Ilorin_West,26.222582753499353
2021-07-07,0.0,Ilorin_West,25.771192169189476
2021-07-08,0.0,Ilorin_West,26.379582977294945
2021-07-09,0.0,Ilorin_West,24.989709472656273
2021-07-10,0.0,Ilorin_West,25.563843027750693
2021-07-11,7.351623058319092,Ilorin_West,25.615202840169275
2021-07-12,14.703246116638184,Ilorin_West,25.27606035868331
2021-07-13,0.0,Ilorin_West,26.282657241821312
2021-07-14,0.0,Ilorin_West,26.306148783365927
2021-07-15,0.0,Ilorin_West,26.11748402913412
2021-07-16,4.914388656616211,Ilorin_West,24.55939318339034
2021-07-17,0.0,Ilorin_West,25.316722488403343
2021-07-18,0.0,Ilorin_West,25.97036705017092
2021-07-19,0.0,Ilorin_West,25.430926895141624
2021-07-20,0.0,Ilorin_West,25.579904810587607
2021-07-21,0.0,Ilorin_West,25.99060719807943
2021-07-22,0.0,Ilorin_West,26.252557373046898
2021-07-23,0.0,Ilorin_West,26.58398844401046
2021-07-24,0.0,Ilorin_West,26.009434000651083
2021-07-25,0.0,Ilorin_West,26.18163642883303
2021-07-26,0.0,Ilorin_West,23.78830235799154
2021-07-27,0.0,Ilorin_West,24.197175598144554
2021-07-28,0.0,Ilorin_West,25.729758199055993
2021-07-29,0.0,Ilorin_West,26.598179753621423
2021-07-30,0.0,Ilorin_West,25.312484359741234
2021-07-31,0.0,Ilorin_West,25.851857757568382
2021-08-01,0.0,Ilorin_West,26.594714101155603
2021-08-02,8.212213516235352,Ilorin_West,25.78604405721029
2021-08-03,4.106106758117676,Ilorin_West,25.845599746704124
2021-08-04,4.106106758117676,Ilorin_West,25.43012962341311
2021-08-05,0.0,Ilorin_West,24.499721781412802
2021-08-06,0.0,Ilorin_West,25.911278661092126
2021-08-07,14.677586555480957,Ilorin_West,24.206735865275107
2021-08-08,22.01637840270996,Ilorin_West,23.134046808878622
2021-08-09,0.0,Ilorin_West,24.0945818583171
2021-08-10,0.0,Ilorin_West,24.634297943115257
2021-08-11,29.38900375366211,Ilorin_West,23.921700414021814
2021-08-12,0.0,Ilorin_West,24.387410736084007
2021-08-13,9.796334266662598,Ilorin_West,23.743148422241234
2021-08-14,0.0,Ilorin_West,24.460422770182333
2021-08-15,0.0,Ilorin_West,24.79823710123702
2021-08-16,7.703384876251221,Ilorin_West,23.450046157836937
2021-08-17,15.406769752502441,Ilorin_West,24.210558827718103
2021-08-18,0.0,Ilorin_West,23.21590385437014
2021-08-19,7.703384876251221,Ilorin_West,22.90067825317385
2021-08-20,23.11015510559082,Ilorin_West,24.565450922648154
2021-08-21,0.0,Ilorin_West,24.08346837361654
2021-08-22,14.130597114562988,Ilorin_West,24.68813285827639
2021-08-23,14.130597114562988,Ilorin_West,24.53446985880538
2021-08-24,28.261194229125977,Ilorin_West,24.39291343688967
2021-08-25,14.130597114562988,Ilorin_West,24.803166961669945
2021-08-26,23.0156307220459,Ilorin_West,23.407593027750693
2021-08-27,7.671876907348633,Ilorin_West,23.311838404337607
2021-08-28,0.0,Ilorin_West,25.046997324625693
2021-08-29,23.0156307220459,Ilorin_West,25.015834426879906
2021-08-30,15.343753814697266,Ilorin_West,23.57285588582357
2021-08-31,0.0,Ilorin_West,25.673669433593773
2021-09-01,35.060264587402344,Ilorin_West,25.48129234313967
2021-09-02,11.686755180358887,Ilorin_West,23.537905629475915
2021-09-03,23.373510360717773,Ilorin_West,24.58128954569503
2021-09-04,0.0,Ilorin_West,24.492456054687523
2021-09-05,0.0,Ilorin_West,25.206709798177087
2021-09-06,0.0,Ilorin_West,24.305321629842126
2021-09-07,12.76831340789795,Ilorin_West,25.557583745320642
2021-09-08,12.76831340789795,Ilorin_West,24.941263453165732
2021-09-09,38.30493927001953,Ilorin_West,25.970018641154013
2021-09-10,25.5366268157959,Ilorin_West,25.459135945638025
2021-09-11,7.0093159675598145,Ilorin_West,24.82049967447921
2021-09-12,14.018631935119629,Ilorin_West,26.618419265747093
2021-09-13,21.0279483795166,Ilorin_West,24.936245854695642
2021-09-14,14.018631935119629,Ilorin_West,24.33842811584475
2021-09-15,7.0093159675598145,Ilorin_West,24.98230578104659
2021-09-16,6.867926120758057,Ilorin_West,24.95997581481936
2021-09-17,6.867926120758057,Ilorin_West,24.953998184204124
2021-09-18,13.735852241516113,Ilorin_West,25.41097793579104
2021-09-19,6.867926120758057,Ilorin_West,25.635020828247093
2021-09-20,13.735852241516113,Ilorin_West,25.976207351684593
2021-09-21,21.97553825378418,Ilorin_West,25.23268089294436
2021-09-22,10.98776912689209,Ilorin_West,23.648936208089196
2021-09-23,0.0,Ilorin_West,24.79416173299154
2021-09-24,3.6625895500183105,Ilorin_West,25.765500640869163
2021-09-25,3.6625895500183105,Ilorin_West,25.024510320027673
2021-09-26,0.0,Ilorin_West,25.513693110148154
2021-09-27,0.0,Ilorin_West,25.314537302653036
2021-09-28,3.5556888580322266,Ilorin_West,25.707084274292015
2021-09-29,10.66706657409668,Ilorin_West,25.21195755004885
2021-09-30,7.111377716064453,Ilorin_West,24.582370376586937
2021-10-01,0.0,Ilorin_West,25.32186660766604
2021-10-02,12.757951736450195,Ilorin_West,26.530047988891624
2021-10-03,0.0,Ilorin_West,25.828525797526083
2021-10-04,0.0,Ilorin_West,26.250410334269247
2021-10-05,25.51590347290039,Ilorin_West,26.866874313354515
2021-10-06,5.4265570640563965,Ilorin_West,25.56937179565432
2021-10-07,10.853114128112793,Ilorin_West,25.8898915608724
2021-10-08,0.0,Ilorin_West,26.72174669901534
2021-10-09,16.27967071533203,Ilorin_West,26.596925989786826
2021-10-10,10.853114128112793,Ilorin_West,26.582479095459007
2021-10-11,0.0,Ilorin_West,27.133131281534872
2021-10-12,0.0,Ilorin_West,27.70705947875979
2021-10-13,7.303521633148193,Ilorin_West,27.304661051432333
2021-10-14,0.0,Ilorin_West,26.845573043823265
2021-10-15,3.6517608165740967,Ilorin_West,26.982548650105798
2021-10-16,0.0,Ilorin_West,26.951683934529626
2021-10-17,11.112665176391602,Ilorin_West,26.704629516601585
2021-10-18,2.7781662940979004,Ilorin_West,25.888202285766624
2021-10-19,5.556332588195801,Ilorin_West,26.785536702473962
2021-10-20,8.33449935913086,Ilorin_West,25.558699544270837
2021-10-21,0.0,Ilorin_West,26.03213017781576
2021-10-22,7.469378471374512,Ilorin_West,25.519213612874353
2021-10-23,14.938756942749023,Ilorin_West,23.756536102294945
2021-10-24,0.0,Ilorin_West,25.87638880411788
2021-10-25,0.0,Ilorin_West,27.210207239786826
2021-10-26,0.0,Ilorin_West,26.46381212870284
2021-10-27,7.029906272888184,Ilorin_West,26.380080159505212
2021-10-28,0.0,Ilorin_West,26.416153208414755
2021-10-29,0.0,Ilorin_West,27.400607681274437
2021-10-30,0.0,Ilorin_West,27.021955744425497
2021-10-31,7.029906272888184,Ilorin_West,27.19340540568038
2021-11-01,2.0669829845428467,Ilorin_West,27.1336659749349
2021-11-02,4.133965969085693,Ilorin_West,26.78381754557296
2021-11-03,0.0,Ilorin_West,27.325636164347372
2021-11-04,4.133965969085693,Ilorin_West,27.573327636718773
2021-11-05,2.0669829845428467,Ilorin_West,27.225935236612997
2021-11-06,0.0,Ilorin_West,27.464541371663415
2021-11-07,0.0,Ilorin_West,27.726347859700525
2021-11-08,0.0,Ilorin_West,27.639624532063806
2021-11-09,0.0,Ilorin_West,27.74627265930178
2021-11-10,2.0929834842681885,Ilorin_West,27.058463668823265
2021-11-11,0.34229594469070435,Ilorin_West,27.75603319803878
2021-11-12,0.17114797234535217,Ilorin_West,27.599586105346702
2021-11-13,0.0,Ilorin_West,27.460322316487634
2021-11-14,0.17114797234535217,Ilorin_West,27.662257766723656
2021-11-15,0.0,Ilorin_West,27.938993708292685
2021-11-16,0.0,Ilorin_West,27.732251739501976
2021-11-17,0.0,Ilorin_West,28.160285568237327
2021-11-18,0.0,Ilorin_West,28.419098790486657
2021-11-19,0.0,Ilorin_West,28.68887863159182
2021-11-20,0.0,Ilorin_West,28.257489140828454
2021-11-21,0.0,Ilorin_West,27.741579945882165
2021-11-22,0.0,Ilorin_West,27.97829144795736
2021-11-23,0.0,Ilorin_West,28.26359647115072
2021-11-24,0.0,Ilorin_West,28.550459798177087
2021-11-25,0.0,Ilorin_West,28.784317906697595
2021-11-26,0.0,Ilorin_West,28.686565653483115
2021-11-27,0.0,Ilorin_West,28.09802080790206
2021-11-28,0.0,Ilorin_West,28.425895309448265
2021-11-29,0.0,Ilorin_West,28.025299962361657
2021-11-30,0.0,Ilorin_West,28.278750991821312
2021-12-01,0.0,Ilorin_West,27.776632563273154
2021-12-02,0.0,Ilorin_West,28.0388008117676
2021-12-03,0.0,Ilorin_West,28.01696357727053
2021-12-04,0.0,Ilorin_West,28.14835128784182
2021-12-05,0.0,Ilorin_West,29.21925315856936
2021-12-06,0.0,Ilorin_West,29.490966415405296
2021-12-07,0.0,Ilorin_West,28.398274993896507
2021-12-08,0.0,Ilorin_West,27.681680297851585
2021-12-09,0.0,Ilorin_West,27.18769543965658
2021-12-10,0.0,Ilorin_West,27.779716110229515
2021-12-11,0.0,Ilorin_West,27.321874872843466
2021-12-12,0.0,Ilorin_West,27.57893333435061
2021-12-13,0.0,Ilorin_West,27.80616467793783
2021-12-14,0.0,Ilorin_West,28.11517740885421
2021-12-15,0.0,Ilorin_West,27.75956815083822
2021-12-16,3.205045461654663,Ilorin_West,26.704597091674827
2021-12-17,0.0,Ilorin_West,26.815644836425804
2021-12-18,0.0,Ilorin_West,25.45670089721682
2021-12-19,0.0,Ilorin_West,25.368422444661462
2021-12-20,0.0,Ilorin_West,25.576092020670615
2021-12-21,0.0,Ilorin_West,26.266084289550804
2021-12-22,0.0,Ilorin_West,27.177713648478232
2021-12-23,0.0,Ilorin_West,28.30290247599288
2021-12-24,0.0,Ilorin_West,28.834958648681663
2021-12-25,0.0,Ilorin_West,27.698598480224632
2021-12-26,0.0,Ilorin_West,28.10241279602053
2021-12-27,0.0,Ilorin_West,27.552018102010095
2021-12-28,2.1624526977539062,Ilorin_West,27.46963717142745
2021-12-29,0.0,Ilorin_West,27.50835444132491
2021-12-30,0.0,Ilorin_West,27.17705561319991
2021-12-31,0.0,Ilorin_West,27.544556554158532
2022-01-01,0.0,Ilorin_West,27.247338231404626
2022-01-02,0.0,Ilorin_West,27.087230300903343
2022-01-03,0.0,Ilorin_West,26.573197301228845
2022-01-04,0.0,Ilorin_West,27.172074254353845
2022-01-05,0.0,Ilorin_West,27.220385487874353
2022-01-06,0.0,Ilorin_West,28.19355417887374
2022-01-07,0.0,Ilorin_West,28.54940312703451
2022-01-08,0.0,Ilorin_West,28.463548278808616
2022-01-09,0.0,Ilorin_West,28.214090601603232
2022-01-10,0.0,Ilorin_West,28.15987103780111
2022-01-11,0.0,Ilorin_West,27.67450612386068
2022-01-12,0.0,Ilorin_West,28.390796915690146
2022-01-13,0.0,Ilorin_West,28.5124336242676
2022-01-14,0.0,Ilorin_West,28.42627868652346
2022-01-15,0.0,Ilorin_West,28.038005447387718
2022-01-16,0.0,Ilorin_West,27.822403844197595
2022-01-17,0.0,Ilorin_West,26.64527537027999
2022-01-18,0.0,Ilorin_West,25.66117375691732
2022-01-19,0.0,Ilorin_West,25.743310546875023
2022-01-20,0.0,Ilorin_West,26.024465179443382
2022-01-21,0.0,Ilorin_West,26.16938171386721
2022-01-22,0.0,Ilorin_West,26.570367431640648
2022-01-23,0.0,Ilorin_West,26.855578358968103
2022-01-24,0.0,Ilorin_West,26.740696207682333
2022-01-25,0.0,Ilorin_West,26.29071642557784
2022-01-26,0.0,Ilorin_West,26.22204170227053
2022-01-27,0.0,Ilorin_West,26.648355102539085
2022-01-28,0.0,Ilorin_West,26.88750546773275
2022-01-29,0.0,Ilorin_West,26.314474360148154
2022-01-30,0.0,Ilorin_West,25.220050430297874
2022-01-31,0.0,Ilorin_West,25.11187578837081
2022-02-01,0.0,Ilorin_West,25.57142791748049
2022-02-02,0.0,Ilorin_West,26.321023559570335
2022-02-03,0.0,Ilorin_West,26.24242299397787
2022-02-04,0.0,Ilorin_West,26.658518727620446
2022-02-05,0.0,Ilorin_West,26.825589116414392
2022-02-06,0.0,Ilorin_West,27.270342763264978
2022-02-07,0.0,Ilorin_West,27.5029286702474
2022-02-08,0.0,Ilorin_West,27.863400395711267
2022-02-09,0.0,Ilorin_West,28.053597386678064
2022-02-10,0.0,Ilorin_West,28.455454762776696
2022-02-11,0.0,Ilorin_West,28.494069035847986
2022-02-12,0.0,Ilorin_West,27.96550839742025
2022-02-13,0.0,Ilorin_West,28.845537439982138
2022-02-14,0.0,Ilorin_West,29.490845616658532
2022-02-15,0.0,Ilorin_West,28.733159637451195
2022-02-16,0.0,Ilorin_West,29.115256245930993
2022-02-17,0.0,Ilorin_West,29.346588389078818
2022-02-18,0.0,Ilorin_West,30.103730138142907
2022-02-19,0.0,Ilorin_West,29.697494125366234
2022-02-20,0.0,Ilorin_West,29.09829991658529
2022-02-21,0.0,Ilorin_West,28.612495676676474
2022-02-22,0.0,Ilorin_West,29.020181910196982
2022-02-23,0.0,Ilorin_West,29.24559682210287
2022-02-24,0.0,Ilorin_West,29.576341247558616
2022-02-25,0.0,Ilorin_West,29.58377291361495
2022-02-26,0.0,Ilorin_West,29.724970753987634
2022-02-27,0.0,Ilorin_West,29.751079813639365
2022-02-28,0.0,Ilorin_West,30.260258611043298
2022-03-01,0.0,Ilorin_West,30.62984428405764
2022-03-02,3.3011057376861572,Ilorin_West,30.320884958903036
2022-03-03,3.3011057376861572,Ilorin_West,30.347826894124353
2022-03-04,3.3011057376861572,Ilorin_West,28.86248613993331
2022-03-05,4.951658248901367,Ilorin_West,28.85973192850753
2022-03-06,1.0370876789093018,Ilorin_West,29.55923678080245
2022-03-07,0.0,Ilorin_West,29.63763326009115
2022-03-08,0.0,Ilorin_West,30.840533828735374
2022-03-09,0.0,Ilorin_West,31.304433441162132
2022-03-10,0.0,Ilorin_West,31.10066630045577
2022-03-11,6.040176868438721,Ilorin_West,30.40768203735354
2022-03-12,3.0200884342193604,Ilorin_West,30.231249109904013
2022-03-13,0.0,Ilorin_West,29.48316663106283
2022-03-14,0.0,Ilorin_West,30.398909505208337
2022-03-15,0.0,Ilorin_West,30.37676900227865
2022-03-16,0.0,Ilorin_West,30.361081695556663
2022-03-17,0.0,Ilorin_West,31.02178090413412
2022-03-18,0.0,Ilorin_West,30.894562021891318
2022-03-19,0.0,Ilorin_West,30.738233820597372
2022-03-20,2.250943660736084,Ilorin_West,30.73111178080245
2022-03-21,2.1920509338378906,Ilorin_West,30.88840255737307
2022-03-22,1.0960254669189453,Ilorin_West,30.62204513549807
2022-03-23,2.1920509338378906,Ilorin_West,30.289256032307946
2022-03-24,1.0960254669189453,Ilorin_West,30.316955184936546
2022-03-25,0.0,Ilorin_West,31.24821243286135
2022-03-26,0.0,Ilorin_West,31.30080947875979
2022-03-27,0.0,Ilorin_West,31.11854260762533
2022-03-28,0.0,Ilorin_West,31.023686345418298
2022-03-29,0.0,Ilorin_West,30.88374290466311
2022-03-30,0.0,Ilorin_West,30.805343246459984
2022-03-31,0.0,Ilorin_West,30.575066502889
2022-04-01,5.7738471031188965,Ilorin_West,30.728537495930993
2022-04-02,0.0,Ilorin_West,29.73800938924154
2022-04-03,0.0,Ilorin_West,30.37642885843917
2022-04-04,2.8869235515594482,Ilorin_West,29.62079772949221
2022-04-05,8.660770416259766,Ilorin_West,30.306071853637718
2022-04-06,5.998966217041016,Ilorin_West,30.769161478678427
2022-04-07,0.0,Ilorin_West,29.933095550537132
2022-04-08,8.998449325561523,Ilorin_West,29.975598907470726
2022-04-09,2.999483108520508,Ilorin_West,29.660736338297568
2022-04-10,0.0,Ilorin_West,30.121173477172874
2022-04-11,0.0,Ilorin_West,29.83029454549154
2022-04-12,5.117069721221924,Ilorin_West,28.625586446126306
2022-04-13,0.0,Ilorin_West,27.770711517334007
2022-04-14,0.0,Ilorin_West,28.62602831522628
2022-04-15,15.351208686828613,Ilorin_West,27.686428324381552
2022-04-16,0.0,Ilorin_West,28.22212689717611
2022-04-17,14.939202308654785,Ilorin_West,27.676879501342796
2022-04-18,11.204402923583984,Ilorin_West,25.448262786865257
2022-04-19,3.7348005771636963,Ilorin_West,27.8393544514974
2022-04-20,7.469601154327393,Ilorin_West,28.337531661987327
2022-04-21,9.383781433105469,Ilorin_West,26.85737253824874
2022-04-22,0.0,Ilorin_West,28.601694997151696
2022-04-23,0.0,Ilorin_West,29.178819910685263
2022-04-24,15.639636039733887,Ilorin_West,28.667552566528343
2022-04-25,0.0,Ilorin_West,28.7559588114421
2022-04-26,0.0,Ilorin_West,28.533125813802087
2022-04-27,7.287941932678223,Ilorin_West,28.110810852050804
2022-04-28,0.0,Ilorin_West,28.393947219848656
2022-04-29,3.6439709663391113,Ilorin_West,28.067295328776083
2022-04-30,0.0,Ilorin_West,28.406645075480185
2022-05-01,0.0,Ilorin_West,28.836719767252646
2022-05-02,13.500699996948242,Ilorin_West,28.591966883341513
2022-05-03,0.0,Ilorin_West,28.611343638102255
2022-05-04,6.750349998474121,Ilorin_West,28.609138107299827
2022-05-05,0.0,Ilorin_West,28.666461563110374
2022-05-06,7.766288757324219,Ilorin_West,27.342336273193382
